maturity,effective_width,n_cos,observation_count,invalid_price_count,invalid_iv_count,max_absolute_price_error,p99_absolute_price_error,median_absolute_price_error,max_relative_price_error,p99_relative_price_error,median_relative_price_error,max_absolute_iv_error,p99_absolute_iv_error,median_absolute_iv_error,low_vega_count,max_absolute_iv_error_above_vega_threshold,p99_absolute_iv_error_above_vega_threshold,max_vega_scaled_price_error,p99_vega_scaled_price_error,median_vega_scaled_price_error,runtime_seconds
0.08333333333333333,0.5,512,960,0,0,0.006434744611718557,0.0013947179599729331,1.5768602890116748e-11,0.012744677959011689,0.0027752078180913126,1.768025530420182e-09,0.0013856361923197946,0.00029623441115318814,4.282993404380875e-11,31,0.0013856361923197946,0.00029873696102338497,0.0015205814167787053,0.0003731598230059896,4.825977114620495e-11,0.02156737493351102
0.08333333333333333,0.75,512,960,0,0,8.22628452468166e-07,1.335482019970667e-08,1.2780443370274952e-11,0.012861905808132113,0.00022027920819655037,1.5933373083156408e-10,0.0008797935086705955,2.703522899009859e-05,5.903014188568534e-12,31,2.1586138739516925e-05,7.775583462693586e-07,0.009498869823362071,0.00015596727119643886,6.035816550672045e-12,0.022204124834388494
0.08333333333333333,1.0,512,960,0,0,2.3819398498048372e-07,4.206142166118744e-08,1.1958434242842486e-11,0.8799132055355939,0.0036452867138667597,1.085469723994927e-10,0.08551284096350968,0.00018309699084850873,4.723457736055536e-12,31,0.0032806839231924526,1.3242356118162494e-05,0.048827898428941655,0.0005072324718732664,4.9951655810600995e-12,0.021553041879087687
0.08333333333333333,1.25,512,960,0,0,4.649525927047371e-06,6.054509445658806e-07,1.2217338252185073e-11,12.220957572306581,0.1042846069384646,1.1121173298356455e-10,0.09684716744887775,0.004675753268307684,5.121847390654466e-12,31,0.05032925216050532,0.0005161703741121047,2.1335410078295363,0.0020706271998515453,5.175002425664037e-12,0.021239708177745342
0.08333333333333333,1.5,512,960,0,0,2.1840321756116943e-05,2.4720158156843375e-06,1.2494894008341362e-11,48.293191410675895,0.52794485634756,1.1953126925407975e-10,0.10928320729013613,0.015233542068004834,5.099837219191272e-12,31,0.10051649612660522,0.0010977236769611916,65.81763931994513,0.02368432473378928,5.152141422535521e-12,0.020938250236213207
0.08333333333333333,2.0,512,960,0,0,9.973402057728009e-05,2.5092256438511396e-05,1.2807532812075806e-11,72.42255112082987,1.0,1.5293660863991062e-10,0.11543330862795359,0.08440503562390005,5.718439610724602e-12,31,0.1119601911452707,0.009137040625735554,247.57330301675904,0.02311015213450648,5.767364765069092e-12,0.020799458026885986
0.08333333333333333,2.5,512,960,0,0,0.0004049929560872023,0.00010157502034102506,1.311081394817469e-11,156.16835722261138,1.0,1.87670559307589e-10,0.12838317229679436,0.10330036861382552,7.114822619946892e-12,31,0.12838317229679436,0.050717761668200995,1696.12914384046,0.044015355843439,7.171660873025395e-12,0.027316457591950893
0.08333333333333333,3.0,512,960,0,0,0.001061748095075199,0.00038637326687994,1.3334720609344593e-11,4365.171941399056,7.062561669572658,3.1323697599317566e-10,0.1167254724506012,0.09301623533109782,1.2695844375798515e-11,31,0.1167254724506012,0.05070422745631589,145.6829418168939,2.0272170518090435,1.2953945021437514e-11,0.022782084066420794
0.08333333333333333,3.5,512,960,0,0,0.001999102903280092,0.0010423684020133028,2.1023183194301964e-11,19191.22564473035,427.1368307753255,1.1564822941247223e-09,0.15278037087663351,0.10057777512209125,4.776469497702607e-11,31,0.14365045697613654,0.08686559941945968,41018.710444501485,13.452603217435497,4.9637234387061605e-11,0.022072291933000088
0.08333333333333333,4.0,512,960,0,0,0.0036012130481670734,0.0021741646021091556,5.930793633979192e-10,6970.934099078231,54.46887634177196,7.051462908235939e-09,0.17251677470230514,0.1485970525691343,5.610086561969041e-10,31,0.15215390251861097,0.13495322695347997,196582.83984925854,12763.346769171569,5.610086145478462e-10,0.025092541240155697
