sample_id,scenario,quantity,path_average_truth,path_average_estimate,mean_error,mae,rmse,correlation
14,low_iid,erp,0.0982564676737,0.10072509034,0.00246862266616,0.00710443073637,0.0102067908173,0.992396146386
14,low_iid,vrp,-0.00382300472508,-0.0033198997391,0.000503104985982,0.000503862122265,0.000583852323053,0.992396146386
14,spatial_corr,erp,0.0982564676737,0.0988768355863,0.000620367912601,0.00707413087874,0.00947661029151,0.991586557933
14,spatial_corr,vrp,-0.00382300472508,-0.00335798620205,0.000465018523032,0.000468720215159,0.000552885427168,0.991586557933
14,persistent_factor,erp,0.0982564676737,0.10082580453,0.00256933685598,0.0105129456744,0.0145353330717,0.992064454295
14,persistent_factor,vrp,-0.00382300472508,-0.00304926138976,0.000773743335314,0.000773743335314,0.000830874900219,0.992064454295
15,clean,erp,0.119087046862,0.0858116125336,-0.0332754343285,0.0332754343285,0.0428018490474,0.999991519258
15,clean,vrp,-0.00472179888906,-0.00357992033214,0.00114187855692,0.00114247494857,0.00158529899036,0.999991519258
15,low_iid,erp,0.119087046862,0.0838607930129,-0.0352262538491,0.0352262538491,0.0395886080831,0.996590833373
15,low_iid,vrp,-0.00472179888906,-0.00313286395315,0.00158893493591,0.00158893493591,0.00187487876599,0.996590833373
15,spatial_corr,erp,0.119087046862,0.0845456176083,-0.0345414292537,0.0345414292537,0.0388940719171,0.996310230612
15,spatial_corr,vrp,-0.00472179888906,-0.00311417648468,0.00160762240438,0.00160762240438,0.00190378294901,0.996310230612
15,persistent_factor,erp,0.119087046862,0.0848606076221,-0.03422643924,0.03422643924,0.0386140721655,0.996439569447
15,persistent_factor,vrp,-0.00472179888906,-0.00297845190425,0.00174334698481,0.00174334698481,0.00208151640232,0.996439569447
16,clean,erp,0.11577968117,0.130455415459,0.0146757342897,0.0146757342897,0.0158879469486,0.999997257373
16,clean,vrp,-0.00457909325636,-0.00372071925394,0.000858374002426,0.000858472153231,0.00118497989372,0.999997257373
16,low_iid,erp,0.11577968117,0.127300100029,0.0115204188593,0.0183246814677,0.0245737019978,0.995721131574
16,low_iid,vrp,-0.00457909325636,-0.0031224690018,0.00145662425456,0.00145662425456,0.00169518662634,0.995721131574
16,spatial_corr,erp,0.11577968117,0.127834750363,0.0120550691934,0.0190321996988,0.0256759516445,0.995613166955
16,spatial_corr,vrp,-0.00457909325636,-0.00315261975639,0.00142647349997,0.00142647349997,0.0016504111043,0.995613166955
16,persistent_factor,erp,0.11577968117,0.127595666225,0.0118159850555,0.0186309587957,0.0253863877348,0.995789886228
16,persistent_factor,vrp,-0.00457909325636,-0.00314305655821,0.00143603669816,0.00143603669816,0.00166113643108,0.995789886228
17,clean,erp,0.119614621828,0.108847523287,-0.0107670985409,0.0110461906432,0.0179155286793,0.999889345994
17,clean,vrp,-0.00474456260081,-0.00324670492899,0.00149785767182,0.00149785767182,0.0020743774421,0.999889345994
17,low_iid,erp,0.119614621828,0.108182010307,-0.0114326115212,0.0126223983663,0.0149054326922,0.995860777111
17,low_iid,vrp,-0.00474456260081,-0.0032075114727,0.00153705112811,0.00153705112811,0.00176625096993,0.995860777111
17,spatial_corr,erp,0.119614621828,0.10711712812,-0.0124974937082,0.0129851783301,0.0152793445198,0.99575061283
17,spatial_corr,vrp,-0.00474456260081,-0.00342653287324,0.00131802972757,0.00131802972757,0.00149994926574,0.99575061283
17,persistent_factor,erp,0.119614621828,0.104659095025,-0.0149555268032,0.0149946304556,0.0169385842524,0.995832832517
17,persistent_factor,vrp,-0.00474456260081,-0.00328756709325,0.00145699550756,0.00145699550756,0.00168075827997,0.995832832517
18,clean,erp,0.11984114545,0.0524563416912,-0.0673848037588,0.0673848037588,0.0755873111821,0.999998702352
18,clean,vrp,-0.00475433660218,-0.00461523345266,0.000139103149529,0.000139103149529,0.000143682953057,0.999998702352
18,low_iid,erp,0.11984114545,0.0497010918234,-0.0701400536266,0.0701400536266,0.0760888020511,0.991034256547
18,low_iid,vrp,-0.00475433660218,-0.00479110213066,-3.67655284739e-05,0.00063645273436,0.000909389581709,0.991034256547
18,spatial_corr,erp,0.11984114545,0.0499787611271,-0.0698623843228,0.0698623843228,0.0757591082743,0.990455685824
18,spatial_corr,vrp,-0.00475433660218,-0.00507353144675,-0.00031919484457,0.000752932055358,0.0011787904177,0.990455685824
18,persistent_factor,erp,0.11984114545,0.0501669330044,-0.0696742124456,0.0696742124456,0.0757005887402,0.991127801306
18,persistent_factor,vrp,-0.00475433660218,-0.00491954882436,-0.000165212222179,0.000627838141712,0.000969813887405,0.991127801306
19,clean,erp,0.114675105722,0.124987212794,0.0103121070717,0.0103121070717,0.0107577063028,0.999984661951
19,clean,vrp,-0.00453143322941,-0.00431350692809,0.000217926301315,0.000229725942746,0.000326413326147,0.999984661951
19,low_iid,erp,0.114675105722,0.117267751342,0.00259264561969,0.0137711044792,0.0191788598377,0.99340810372
19,low_iid,vrp,-0.00453143322941,-0.00371221100747,0.000819222221932,0.000819222221932,0.000876297990198,0.99340810372
19,spatial_corr,erp,0.114675105722,0.115074129848,0.000399024125674,0.01302839679,0.0176585589401,0.993100293016
19,spatial_corr,vrp,-0.00453143322941,-0.003722172777,0.00080926045241,0.00080926045241,0.000870166673407,0.993100293016
19,persistent_factor,erp,0.114675105722,0.118970567822,0.00429546209963,0.0146498242844,0.0200001164676,0.992402032595
19,persistent_factor,vrp,-0.00453143322941,-0.00396058186513,0.000570851364276,0.000580731429567,0.00069398875162,0.992402032595
20,clean,erp,0.111549716856,0.128179075521,0.0166293586651,0.0166293586651,0.0178648766605,0.999700737829
20,clean,vrp,-0.00439657950076,-0.00546803938029,-0.00107145987953,0.00107145987953,0.00119701078128,0.999700737829
20,low_iid,erp,0.111549716856,0.124413129896,0.01286341304,0.0216126537051,0.0303387140967,0.988981695409
20,low_iid,vrp,-0.00439657950076,-0.00494423307293,-0.000547653572171,0.000994291569649,0.0014096796057,0.988981695409
20,spatial_corr,erp,0.111549716856,0.123388163567,0.0118384467109,0.0206402806858,0.0290219861857,0.988754660267
20,spatial_corr,vrp,-0.00439657950076,-0.00506518062094,-0.000668601120176,0.00109878580583,0.00152227879525,0.988754660267
20,persistent_factor,erp,0.111549716856,0.124918949377,0.0133692325212,0.0232638029816,0.0305523097939,0.989240837088
20,persistent_factor,vrp,-0.00439657950076,-0.0045532078574,-0.000156628356636,0.000681682251224,0.00100016783427,0.989240837088
21,clean,erp,0.106325259179,0.13792566607,0.0316004068907,0.0316004068907,0.0334963255673,0.999928045989
21,clean,vrp,-0.00417115552058,-0.00487474244342,-0.000703586922834,0.000703586922834,0.00073630680352,0.999928045989
21,low_iid,erp,0.106325259179,0.139086731135,0.0327614719561,0.0332260541133,0.042073193047,0.992073763632
21,low_iid,vrp,-0.00417115552058,-0.00397387508139,0.000197280439199,0.00033408433682,0.000391069863351,0.992073763632
21,spatial_corr,erp,0.106325259179,0.140543320289,0.0342180611103,0.0358853098631,0.0469667032036,0.991614272641
21,spatial_corr,vrp,-0.00417115552058,-0.00343980530856,0.000731350212029,0.000731350212029,0.000784867610576,0.991614272641
21,persistent_factor,erp,0.106325259179,0.14069854706,0.0343732878814,0.0360500669005,0.0476670982505,0.991514585362
21,persistent_factor,vrp,-0.00417115552058,-0.00340243092969,0.000768724590893,0.000768724590893,0.000820378400936,0.991514585362
22,clean,erp,0.106533670907,0.153675979966,0.0471423090596,0.0471423090596,0.050358200115,0.999559660391
22,clean,vrp,-0.00418014803313,-0.00569293643901,-0.00151278840588,0.00151278840588,0.00164859345102,0.999559660391
22,low_iid,erp,0.106533670907,0.150393870022,0.0438601991151,0.0439719510492,0.054395818031,0.990137121052
22,low_iid,vrp,-0.00418014803313,-0.00413886146073,4.12865724002e-05,0.000346924834545,0.000446003989685,0.990137121052
22,spatial_corr,erp,0.106533670907,0.148427265272,0.0418935943654,0.0420590002038,0.0518761076557,0.989237583834
22,spatial_corr,vrp,-0.00418014803313,-0.00397159683633,0.000208551196804,0.000366279243597,0.00042626102331,0.989237583834
22,persistent_factor,erp,0.106533670907,0.150186816597,0.0436531456898,0.0438384397316,0.053147425866,0.990084212321
22,persistent_factor,vrp,-0.00418014803313,-0.00381033203066,0.000369816002469,0.000399109175418,0.000478432716259,0.990084212321
