sample_id,scenario,mean_error,mae,rmse,median_absolute_error,q95_absolute_error,correlation
7,low_iid,-0.00359697528275,0.00375340714104,0.00440848674145,0.0034679647065,0.00742203161664,0.991700930388
7,spatial_corr,-0.00348963234135,0.00367013363302,0.00430080806504,0.00338716795597,0.00728880419357,0.991466220802
7,persistent_factor,-0.00396697275954,0.00405141232166,0.00472473788969,0.00383293054904,0.00820075901834,0.991352498364
8,clean,-0.00108065279963,0.00108167735799,0.00129807358516,0.000953499693559,0.0024186720625,0.999992456609
8,low_iid,-0.00372951789484,0.00382694075885,0.00461634537576,0.00412653535738,0.00823171192963,0.992458709801
8,spatial_corr,-0.00363061911789,0.00372591023957,0.00444468603434,0.00378163210018,0.00798828984332,0.992258300085
8,persistent_factor,-0.00384726540584,0.00386088998401,0.00457136439357,0.00402271455299,0.00784994165971,0.992421734132
9,clean,-0.00025932318028,0.000568089158625,0.000809139048353,0.000433430693273,0.00176740480977,0.999999545995
9,low_iid,-0.00384131355452,0.00384908271369,0.00449932090052,0.00382246120392,0.00850502281705,0.994117923245
9,spatial_corr,-0.00358972172092,0.00365750828302,0.0043646348908,0.00361985926267,0.00843364507353,0.993571389089
9,persistent_factor,-0.0040122819446,0.00403858727575,0.00473864526703,0.00405903928399,0.00870726661869,0.993859781561
10,clean,-0.0010457197092,0.0010457197092,0.00108770717357,0.00101017234665,0.00157065008025,0.999994672278
10,low_iid,-0.00227224652927,0.00245014777012,0.00293866205223,0.00232187727775,0.00496181906585,0.992673849935
10,spatial_corr,-0.00199892803602,0.00229942308748,0.00279478020105,0.00203637970377,0.00483226931804,0.992497541842
10,persistent_factor,-0.00238455578026,0.00264356099926,0.00315630353805,0.00229919642074,0.00547728765794,0.992690829301
11,clean,-0.00382375960734,0.00382375960734,0.00393407384075,0.00368288835447,0.0055601926129,0.999957370385
11,low_iid,-0.00596201691648,0.00596201691648,0.00629135805432,0.00595620221688,0.00919645129781,0.99178843844
11,spatial_corr,-0.00460123696339,0.00460389046015,0.00508751746545,0.00446580250774,0.00840721903407,0.990290764747
11,persistent_factor,-0.0055875222268,0.0055875222268,0.00607788491114,0.00590286418839,0.00926735272587,0.991771998125
12,clean,-0.00341381236377,0.00341381236377,0.00343829510317,0.00337288653175,0.00404260477142,0.999957956835
12,low_iid,-0.00547082169318,0.00547082169318,0.0058399274242,0.00541324340219,0.00868379357328,0.992072974356
12,spatial_corr,-0.00569364590261,0.00569364590261,0.00607737707241,0.00563235953243,0.00892078154877,0.991309297169
12,persistent_factor,-0.00540352587863,0.00540352587863,0.00581479419263,0.00546262308045,0.00884399844629,0.991624767318
13,clean,-0.000117437695,0.000867436052274,0.00109048290871,0.000754921843193,0.00218376976532,0.999998852694
13,low_iid,-0.00355959289399,0.00357276616573,0.00434122987165,0.00353456817321,0.00841866701118,0.994241508735
13,spatial_corr,-0.00346985958614,0.00354129806093,0.00430881372411,0.00329096394513,0.0086040857919,0.993896264973
13,persistent_factor,-0.00316830611055,0.00323829611149,0.00405160403232,0.0030477687918,0.00841866664772,0.994123035522
14,clean,0.000618028973296,0.00107181302161,0.00125297402899,0.00106887301176,0.00179229025057,0.999980035706
14,low_iid,0.000107936091508,0.0013844778625,0.00178525386785,0.00105782517609,0.00350907028893,0.992396146386
14,spatial_corr,-8.21484056889e-05,0.00144581860466,0.00185622455482,0.00111765429499,0.00365327129162,0.991586557933
14,persistent_factor,-0.000882961008896,0.00184155732295,0.0021978500151,0.00184031343059,0.003725505743,0.992064454295
15,clean,0.00205154325076,0.00234808498422,0.00254169435197,0.00254975839085,0.00354235714625,0.999991519258
15,low_iid,-3.79987335737e-05,0.00163131510528,0.00188885464547,0.00162956483448,0.00332102445963,0.996590833373
15,spatial_corr,-0.00018837421679,0.00163090102448,0.00190895412124,0.0015698740147,0.00344060738793,0.996310230612
15,persistent_factor,0.000110579963925,0.00160456474404,0.0018905884488,0.00148586410874,0.00338190427198,0.996439569447
16,clean,0.00105323379143,0.00149484359657,0.00167082401039,0.0015965614118,0.00233414959046,0.999997257373
16,low_iid,-0.000414283145052,0.00179530713146,0.00220627228071,0.0015278966967,0.00407989006829,0.995721131574
16,spatial_corr,-0.000574247713405,0.00182091589996,0.0022642253757,0.00150311496434,0.00436837430763,0.995613166955
16,persistent_factor,-0.000540859317627,0.0017867606772,0.00223338843351,0.00147558503235,0.0042721966393,0.995789886228
17,clean,0.00290518669773,0.00302886759045,0.00313750584439,0.00329660472682,0.00362271462027,0.999889345994
17,low_iid,-0.00130266612741,0.00214863946979,0.0026939273733,0.00184209726935,0.0051344839692,0.995860777111
17,spatial_corr,-0.00137088868439,0.00211975666144,0.00266405157521,0.00174002717501,0.00508380031913,0.99575061283
17,persistent_factor,-0.00129206216459,0.00205289762142,0.0025796476452,0.00166535062909,0.00493236869372,0.995832832517
18,clean,-0.00129270056786,0.00129270056786,0.00134070085227,0.00122749127201,0.00193550670418,0.999998702352
18,low_iid,-0.00479605476717,0.00479605476717,0.00545449003196,0.0048641739564,0.00989725391799,0.991034256547
18,spatial_corr,-0.0055314145485,0.0055314145485,0.00608161858642,0.00566791075358,0.00997543596793,0.990455685824
18,persistent_factor,-0.00452951383891,0.00453340216812,0.00524012263938,0.00468271636239,0.00940863955626,0.991127801306
19,clean,0.000189887957542,0.000743665038713,0.000898144116579,0.000714914190806,0.00164073617389,0.999984661951
19,low_iid,-0.0022164304538,0.00271478480076,0.00333051318942,0.00211238108622,0.00617891133757,0.99340810372
